bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
P52_task-rl_run-1_bold	0.003066841	0.024625836	1	18.52902755	0.908673942	0.891539136	0.348795033	34785.60547	0.136610248	51	12.11401425	2.565292988	2.300609211	2.814683086	2.580586667	0.014705	-0.012593314	0.01297466	421	82	82	56	5.165611466	1	3.024390221	3.024390221	3	58.07105926	1.426256418	7.109389305	1.760095119	288316	0.532066524	31.71080875	19.03453827	4.647623713	44.34074783	324.1878052	331.990509	39111	204.7375336	407.1710358	64.2685318	37.95734787
P52_task-rl_run-2_bold	0.004804953	0.014450807	0	18.69593651	1.049731993	1.00099692	0.345680542	38247.46094	0.150492551	85	20.14218009	2.526792585	2.281560743	2.749010344	2.549806667	0.0196046	-0.011475644	0.013538506	422	82	82	56	5.146754516	1	3.024390221	3.024390221	3	63.99307024	1.292885423	6.793729305	1.67061615	288718	0.502369702	29.6855464	18.75558281	4.328285417	46.26281738	327.8128052	335.1421814	38773	210.0914825	413.7336548	65.11634827	47.68984604
P52_task-rl_run-3_bold	0.003182322	0.015962855	0	21.57759586	1.041724565	0.958814475	0.346423969	37272.51172	0.180111086	105	24.88151659	2.535441034	2.297411873	2.758331231	2.55058	0.0648457	-0.011626235	0.014883609	422	82	82	56	5.098348266	1	3.024390221	3.024390221	3	64.20969091	1.271805763	6.650019169	1.668246508	288233	0.507109046	29.39905319	18.17045593	4.247513097	46.78277969	324.1899414	331.8128052	39139	204.9355469	409.8234802	65.08158112	43.19592285
P52_task-rl_run-4_bold	0.006727275	0.019452965	0	20.86303573	1.05124352	1.004397878	0.346036172	38690.77344	0.198792933	112	26.54028436	2.547975855	2.293930179	2.770694054	2.579303333	0.0308578	-0.011160462	0.014735731	422	82	82	56	5.211720803	1	3.024390221	3.024390221	3	59.87860376	1.292885542	6.729991436	1.661137462	288482	0.502369702	29.86943197	18.43092155	4.388756856	45.87638092	327.0026855	334.3447876	38864	210.5975212	411.7488403	64.15164948	40.01506805
P52_task-rest_bold	0.003188294	0.023877311	0	21.06016006	0.993523606	0.94656328	0.347890184	37213.66797	0.201862183	167	28.20945946	2.55654038	2.303059292	2.787775183	2.578786667	0.0336616	-0.012239782	0.01417004	592	82	82	56	5.143101676	1	3.024390221	3.024390221	3	56.62648571	1.377417684	7.036109447	1.694256783	288610	0.515202701	31.72390232	18.91576385	4.266431548	45.6401062	324.932373	332.0810852	38847	205.1418961	410.3324402	64.56742096	35.38161469
P47_task-rl_run-1_bold	0.001869502	0.015076229	0	25.31079741	1.240218303	0.956531635	0.393875529	18841.92773	0.124928211	15	3.55450237	2.418018382	2.16680042	2.676311392	2.410943333	0.0155679	-0.014551892	0.023563454	422	82	82	56	5.421873602	1	3.024390221	3.024390221	3	39.90993556	2.666576147	11.90698051	2.947867393	277523	0.779620886	56.50474167	27.42145729	4.804972341	54.19230652	405.8160706	411.7511902	47061	277.1327209	506.1351013	75.94179535	52.27227783
P47_task-rl_run-2_bold	0.009980879	0.014104854	1	23.87963628	1.294406398	1.087335207	0.392457998	20788.80273	0.149501534	71	16.86460808	2.45250098	2.19801663	2.704406311	2.45508	0.0223721	-0.014002245	0.022141529	421	82	82	56	5.317041788	1	3.024390221	3.024390221	3	38.13838725	2.503872395	11.63963413	2.786223412	277390	0.700712621	56.11081085	27.18068695	4.541554202	55.30706406	406.9177856	413.3943176	47203	268.3622375	508.8349335	77.74810791	51.82711029
P47_task-rl_run-3_bold	0.000924194	0.010512701	0	22.95487807	1.191321173	0.973330797	0.393036067	19545.84375	0.124229879	37	8.767772512	2.417981554	2.181302517	2.672118811	2.400523333	0.0264217	-0.013857675	0.022147242	422	82	82	56	5.268939297	1	3.024390221	3.024390221	3	38.32110026	2.585771084	11.87048531	2.895734787	277460	0.79620856	56.91481419	27.76833725	4.69794221	55.63093185	406.8482971	413.9135132	47170	267.7683731	508.6740799	78.55644226	62.65492249
P47_task-rl_run-4_bold	0.00237095	0.026473897	1	24.74338012	1.059698406	0.896108207	0.390388488	22285.64258	0.174670589	89	21.14014252	2.518392638	2.243057114	2.772324134	2.539796667	0.00549601	-0.013011166	0.021893473	421	82	82	56	5.252053273	1	3.024390221	3.024390221	3	39.80672518	2.405267	11.41555882	2.705463409	277657	0.717339694	54.33491898	27.23430443	4.482061107	56.02547073	408.5854492	415.6532288	47088	268.6669937	511.8051285	79.14025116	37.33555603
P47_task-rest_bold	0.001951537	0.017539457	0	21.1115246	1.102459483	0.962457536	0.391966976	20754.5625	0.150171301	131	22.12837838	2.448173803	2.198935823	2.690145585	2.45544	0.0511894	-0.013306661	0.021795215	592	82	82	56	5.326755251	1	3.024390221	3.024390221	3	39.68691694	2.549474716	11.65693283	2.802364826	277662	0.722972989	56.37998524	27.66546631	4.461892724	56.25500107	407.3895874	413.966217	47024	272.2135941	510.1216415	77.71369171	45.81697845
P84_task-rl_run-1_bold	0.002347773	0.00741432	0	24.36617509	1.260133001	1.021647475	0.356824138	31233.56055	0.113351394	18	4.265402844	2.475310954	2.271750501	2.74138236	2.4128	0.0255242	-0.017720798	0.020430995	422	82	82	56	4.586658014	1	3.024390221	3.024390221	3	38.03974944	1.595027208	7.699432373	1.793838978	286775	0.32938391	36.4390995	19.34316254	3.348268362	49.2069397	317.1812744	324.74646	39995	174.7331802	410.6545197	70.80152893	62.82907104
P84_task-rl_run-2_bold	0.007525995	0.011826664	0	23.80998463	1.253153813	1.04458371	0.357277817	30442.62695	0.110774119	12	2.843601896	2.491123077	2.282496469	2.752812763	2.43806	0.0177501	-0.018028772	0.019773765	422	82	82	56	4.575575651	1	3.024390221	3.024390221	3	37.79388041	1.619620204	7.805562973	1.815165997	286841	0.34123224	37.08768082	19.53335381	3.239177133	49.38959503	317.3399353	325.0331726	39955	173.4320023	411.1853119	71.03567505	50.39864349
P84_task-rl_run-3_bold	0.001596777	0.013435081	0	23.47086025	1.105810514	0.928182607	0.357633385	29828.41211	0.121210137	16	3.791469194	2.495721456	2.287459453	2.755828247	2.443876667	0.0147273	-0.018266654	0.020474892	422	82	82	56	4.522351478	1	3.024390221	3.024390221	3	37.55579699	1.651239753	7.894678593	1.845971584	286965	0.360189587	37.56729965	19.61448288	3.205441775	49.47044754	317.287384	325.0379333	39983	170.6502426	412.0372223	71.87275696	50.22483063
P84_task-rl_run-4_bold	0.002918602	0.01351092	0	22.05855621	1.136666192	0.966010945	0.356741676	30525.81445	0.110424994	17	4.028436019	2.514669466	2.306250018	2.765651715	2.472106667	0.0103615	-0.01781304	0.020902915	422	82	82	56	4.502602376	1	3.024390221	3.024390221	3	39.48555415	1.661779404	7.775280952	1.819905281	286926	0.348341256	37.1184845	19.17657661	3.056605669	50.51564026	315.9212646	323.75	39932	169.3607864	411.3560669	71.90196228	46.60198212
P84_task-rest_bold	0.001482331	0.01871879	0	22.0843984	1.121531866	0.943032704	0.358719923	29764.01758	0.11137553	55	9.290540541	2.54001245	2.332708244	2.799592441	2.487736667	0.00713451	-0.017717952	0.021033304	592	82	82	56	4.476569362	1	3.024390221	3.024390221	3	40.06782507	1.740555048	7.906124592	1.836148739	286515	0.332770288	37.75337982	19.44737816	2.959844135	49.96267319	315.1828918	323.4459534	40281	165.7483215	410.4189148	72.25218964	39.72077942
P09_task-rl_run-1_bold	0.000870687	0.012381346	0	26.70497315	1.248746174	0.972451304	0.386892367	21060.98438	0.151834874	94	22.27488152	2.498263526	2.272606872	2.802717038	2.419466667	0.0116348	-0.017859064	0.016674463	422	82	82	56	5.430250198	1	3.024390221	3.024390221	3	49.57703032	1.956894398	9.797926903	2.154028416	280488	0.383886278	44.58293915	23.99455643	4.831155444	42.13294983	315.2516479	320.983429	44910	211.6824753	393.4470566	59.10958862	58.85016251
P09_task-rl_run-2_bold	0.000983183	0.010958272	1	24.64741017	1.201107887	0.98488348	0.386645043	21289.28516	0.160503278	137	32.5415677	2.483227262	2.264763969	2.78827115	2.396646667	0.0179373	-0.017720869	0.017037645	421	82	82	56	5.439728974	1	3.024390221	3.024390221	3	49.90577599	1.950977802	9.810744286	2.144893169	280552	0.38004753	44.82767448	24.05030823	4.759516804	42.52886963	315.4450378	321.0119019	44768	213.4038086	393.9413574	59.01182175	61.86449814
P09_task-rl_run-3_bold	0.001815843	0.01032798	1	22.59066219	1.190326755	1.0224292	0.3853691	21756.58594	0.163316749	131	31.11638955	2.470755228	2.256385421	2.769930263	2.38595	0.0133597	-0.017576246	0.015428088	421	82	82	56	5.460790309	1	3.024390221	3.024390221	3	51.22444528	1.905196667	9.716983795	2.125890732	280801	0.370546341	44.42755508	24.00169563	4.733982308	42.82995605	316.7061157	322.296936	44639	214.7764908	395.1983612	59.01953888	64.03866577
P09_task-rl_run-4_bold	0.000950333	0.00907976	1	22.58732957	1.180318198	1.003677592	0.385980142	21380.25	0.165108988	154	36.57957245	2.454316446	2.245510501	2.749605505	2.367833333	0.0224087	-0.01782521	0.01689991	421	82	82	56	5.530850585	1	3.024390221	3.024390221	3	51.11532071	1.915761828	9.786478996	2.140142679	280776	0.370546341	44.82541752	23.95753479	4.654190568	42.44256592	316.8004761	322.054657	44601	216.9049988	395.0689087	58.22812271	68.66069031
P09_task-rest_bold	0.000941337	0.010793457	1	23.3955801	1.193246535	1.004611448	0.387051371	20906.67773	0.166263087	204	34.5177665	2.490439681	2.27560913	2.790063247	2.405646667	0.0269013	-0.018058406	0.017835833	591	82	82	56	5.411909184	1	3.024390221	3.024390221	3	52.82589599	1.9466995	9.879750252	2.157360315	280532	0.382402688	45.13426189	23.97696495	4.682804444	42.81862259	315.6260071	321.3891602	44858	211.1442398	394.787056	59.38488007	60.70846558
P85_task-rl_run-1_bold	0.00253285	0.010285249	1	26.67850964	1.240801031	1.00382201	0.353531769	25230.53711	0.155224928	105	24.94061758	2.417010093	2.234893485	2.660066795	2.35607	0.00859993	-0.021633031	0.01444005	421	82	82	56	4.658479587	1	3.024390221	3.024390221	3	64.29492942	2.042540312	8.440042496	2.199525118	288454	0.42992875	34.51389713	21.75157166	3.259722223	54.46183395	346.4472656	355.8456116	38833	194.8114075	445.3330322	76.38565826	53.60024261
P85_task-rl_run-2_bold	0.001491611	0.011102472	0	26.47459885	1.201276447	0.959860995	0.353942374	24866.9043	0.152225131	90	21.32701422	2.428555335	2.241846953	2.670039053	2.37378	0.0192381	-0.021650888	0.014937603	422	82	82	56	4.574101719	1	3.024390221	3.024390221	3	64.70549186	2.034186602	8.474047661	2.208530903	288280	0.436018974	34.73483696	21.70045662	3.049145148	56.00160217	345.3286438	355.074646	38968	187.8173065	446.6373428	77.62619019	49.25265503
P85_task-rl_run-3_bold	0.002761919	0.007424971	0	25.90266255	1.288419947	1.026075752	0.352324281	26127.89648	0.137347809	56	13.27014218	2.409330586	2.231249775	2.641388649	2.355353333	0.0229714	-0.02145485	0.013266442	422	82	82	56	4.545872372	1	3.024390221	3.024390221	3	66.14716211	1.918248534	8.378757477	2.154028416	288404	0.428909957	34.33341427	21.97340965	3.022447204	56.25807571	346.4746704	356.1990662	38841	189.3199158	448.8554688	78.35558319	59.99198151
P85_task-rl_run-4_bold	0.001564692	0.006783637	0	25.82336761	1.284931069	1.006593752	0.352650689	26095.4668	0.140066987	57	13.507109	2.399889905	2.230876146	2.628073569	2.34072	0.0177093	-0.021544056	0.013694496	422	82	82	56	4.518926854	1	3.024390221	3.024390221	3	65.92197192	1.911221743	8.387926102	2.149289131	288411	0.431279629	34.36730003	21.93839264	3.032427402	56.15971375	345.915863	355.9573669	38841	186.3056946	448.7014465	78.76931763	62.61507416
P85_task-rest_bold	0.001016385	0.010502042	0	24.02081319	1.19808856	0.972008954	0.353479398	26270.21094	0.129617894	64	10.81081081	2.428105765	2.239053001	2.666524295	2.37874	0.0337827	-0.021344995	0.014319038	592	82	82	56	4.532360262	1	3.024390221	3.024390221	3	60.45460435	1.93088901	8.378147125	2.138513565	288234	0.413851351	35.04062576	21.64492416	3.006010972	56.28879929	346.6184082	356.3158875	39001	186.6216278	450.2365112	78.61495972	49.74424744
P55_task-rl_run-1_bold	0.022641611	0.015449691	0	16.30558433	0.943655787	0.944275162	0.39237442	23145.44531	0.121807735	20	4.739336493	2.476302961	2.237925501	2.675246714	2.515736667	0.0142207	-0.017070677	0.031173836	422	82	82	56	5.076696809	1	3.024390221	3.024390221	3	31.55678957	2.930072069	13.29139233	3.26303339	275708	0.744075835	61.04265594	31.09107018	3.387332433	71.95185852	493.489563	505.6184998	48761	308.6801147	625.3294067	99.59494019	45.48196411
P55_task-rl_run-2_bold	0.007375439	0.015012849	1	16.72853707	1.028160531	0.979551048	0.393562726	22436.00977	0.155310821	79	18.76484561	2.495931787	2.265074775	2.693220585	2.5295	0.00825432	-0.017069293	0.031319983	421	82	82	56	4.971802648	1	3.024390221	3.024390221	3	29.85907067	2.922945261	13.4929018	3.294537067	275525	0.762470365	62.34869614	31.25046921	3.40184831	72.78487396	490.7420959	503.8598938	48997	300.0817139	623.6118896	101.3424683	44.45482635
P55_task-rl_run-3_bold	0.009733531	0.012206699	0	17.95193327	0.960126738	0.923425982	0.392825466	23222.30078	0.147466938	21	4.976303318	2.462808077	2.245593162	2.598451068	2.54438	0.0706467	-0.018283119	0.036541738	422	82	82	56	4.985230133	1	3.024390221	3.024390221	3	28.46726342	2.996824026	14.08521557	3.277251244	276477	0.72748816	66.74170685	32.99827957	3.529600804	72.68261719	500.7421265	513.5012207	48212	307.155809	634.9532043	103.0034485	45.11212158
P55_task-rl_run-4_bold	0.002206603	0.018180461	1	15.85920587	0.97137183	0.897748948	0.393387545	22920.55078	0.111107108	12	2.850356295	2.488637763	2.245583243	2.630966714	2.589363333	0.00243797	-0.017634304	0.037865244	421	82	82	56	5.061688046	1	3.024390221	3.024390221	3	28.72857493	2.993377447	14.20466232	3.318289995	276453	0.752969146	67.00427856	32.85669327	3.379980593	72.20378876	500.1859741	512.1936035	48168	311.7561935	634.4267395	101.1892242	41.54555511
P55_task-rest_bold	0.001171182	0.007846663	0	17.17349562	1.068550379	0.970024022	0.389862046	26928.39453	0.144660933	139	23.47972973	2.456400693	2.218159533	2.652799214	2.498243333	0.0173369	-0.013533099	0.032767363	592	82	82	56	5.022943262	1	3.024390221	3.024390221	3	34.68588596	2.584536552	12.31442928	2.939189196	275397	0.650337875	58.3236496	30.06393242	3.234291987	73.51902771	485.97229	497.625	48995	309.1096344	618.8866577	99.06938934	59.89902496
P60_task-rl_run-1_bold	0.00222737	0.008941627	0	28.03076485	1.245751471	1.024189256	0.418165728	14200.31445	0.216464738	209	49.52606635	2.455018588	2.299362679	2.655193085	2.4105	0.0238565	-0.011679172	0.009814925	422	82	82	56	4.650952516	1	3.024390221	3.024390221	3	30.43376125	2.455779552	11.43988514	2.514218092	271742	0.580568731	55.18009567	25.58414268	2.785706088	49.80594254	300.3377686	306.1291504	51704	177.66008	392.1469421	65.82010651	55.34822845
P60_task-rl_run-2_bold	0.001173199	0.009469267	0	27.69808868	1.223634451	1.003715848	0.420769179	13642.45996	0.211398319	211	50	2.430234475	2.280304292	2.623699133	2.3867	0.0297646	-0.012005444	0.009599838	422	82	82	56	4.707065041	1	3.024390221	3.024390221	3	28.92080532	2.543611526	11.90681839	2.585308075	271658	0.599526107	57.82938766	26.58811188	3.019121327	48.44107056	302.3721008	307.5829468	51745	181.5317627	393.5232483	65.3443222	54.04519653
P60_task-rl_run-3_bold	0.00175282	0.009460654	0	26.85417025	1.206949592	1.011370012	0.4202353	13424.46094	0.212337932	197	46.68246445	2.461442092	2.302305421	2.66120752	2.420813333	0.0364188	-0.01128059	0.012073018	422	82	82	56	4.64231753	1	3.024390221	3.024390221	3	28.67253916	2.519018412	11.70396519	2.58056879	271681	0.618483424	56.94313049	25.68997002	2.679958323	50.23631668	298.4780273	304.649292	51779	175.2950302	389.8419678	65.62376404	52.54839706
P60_task-rl_run-4_bold	0.001230166	0.00793297	0	27.14267796	1.232587625	1.021887975	0.420162445	13554.20801	0.203059504	199	47.1563981	2.446537065	2.293745018	2.646612843	2.399253333	0.0276397	-0.011125916	0.011489059	422	82	82	56	4.664453501	1	3.024390221	3.024390221	3	28.54628034	2.519018888	11.74087238	2.573459864	271768	0.61374408	57.13744354	25.84401321	2.830029318	49.35453033	299.6821899	305.4597168	51621	176.8649292	390.736969	65.48607635	58.12564468
P60_task-rest_bold	0.000713311	0.013235432	0	24.45508757	1.126740879	0.958723212	0.421565876	12872.49023	0.163742895	164	27.7027027	2.46802038	2.304596792	2.671437682	2.428026667	0.0245841	-0.010729323	0.014107992	592	82	82	56	4.67276958	1	3.024390221	3.024390221	3	28.34588492	2.577023029	11.78696442	2.630067587	271752	0.641891897	57.28209686	25.36610985	2.732367025	49.88756561	298.2296143	303.8631897	51747	178.0697723	389.2067749	65.02787018	44.11169434
P25_task-rl_run-1_bold	0.005688483	0.02576693	0	29.96945514	1.022277481	0.895898887	0.400436404	18872.10742	0.326647668	272	64.4549763	2.630071465	2.366457196	2.9097072	2.61405	0.0221143	-0.017727217	0.02754824	422	82	82	56	5.047516874	1	3.024390221	3.024390221	3	53.98829782	2.673602819	9.787016869	2.725118637	272094	0.663507104	39.24407578	20.68162918	3.839669413	50.85289764	367.6778259	374.5142212	51746	234.5254784	472.3341293	74.1969986	34.32671738
P25_task-rl_run-2_bold	0.003989028	0.011956608	0	28.94894242	1.181424482	0.997618513	0.399726105	21217.29492	0.257001724	234	55.45023697	2.560663893	2.314327679	2.826050667	2.541613333	0.0164135	-0.018516105	0.031243881	422	82	82	56	5.033133312	1	3.024390221	3.024390221	3	56.6473347	2.283629179	9.597238541	2.514218092	272277	0.706161141	39.53601913	20.45981598	3.747453492	52.18974304	367.7257996	374.0545044	51453	236.9383972	474.7165955	74.31769562	49.67396545
P25_task-rl_run-3_bold	0.001074336	0.01140859	0	27.82515966	1.168717433	0.974858841	0.399175398	21890.4707	0.224022829	213	50.47393365	2.587577056	2.341447195	2.849423974	2.57186	0.0149673	-0.0181378	0.03171761	422	82	82	56	4.962957237	1	3.024390221	3.024390221	3	60.20191579	2.23093009	9.526568413	2.464455128	272231	0.689573467	39.49881554	20.4601059	3.62572617	53.477314	366.2526245	372.7571411	51498	233.1332962	473.298941	75.10713959	51.36536026
P25_task-rl_run-4_bold	0.000773587	0.008730814	1	27.03681733	1.207564163	0.996807852	0.398318056	22308.75	0.195303263	180	42.75534442	2.554070354	2.317048889	2.807005505	2.538156667	0.0126634	-0.018021213	0.029815163	421	82	82	56	5.02548194	1	3.024390221	3.024390221	3	60.48295259	2.179883242	9.459611893	2.441805363	272438	0.695962012	39.28741074	20.68366241	3.804912164	52.59541321	367.4044189	373.8194885	51307	236.9223404	474.0413574	74.38407898	58.76165009
P25_task-rest_bold	0.006460828	0.015902643	0	29.01159951	1.208140514	1.042981561	0.39972	21583.91797	0.282654522	297	50.16891892	2.606772271	2.358865583	2.867391232	2.59406	0.0132554	-0.018224776	0.030946255	592	82	82	56	4.895397621	1	3.024390221	3.024390221	3	55.96396578	2.263973951	9.638998032	2.481419086	272323	0.692567587	40.09949379	20.70327187	3.707505728	52.98174286	365.2272339	372.6207886	51570	225.707103	471.6589676	76.11581421	42.63845825
P81_task-rl_run-1_bold	0.002840071	0.01825097	0	24.39987429	1.09837912	0.946783455	0.379888131	26928.42773	0.191970686	114	27.01421801	2.458739385	2.267524856	2.697806634	2.410886667	0.0156498	-0.013631422	0.010726902	422	82	82	56	5.540607121	1	3.024390221	3.024390221	3	36.17276018	1.9533813	9.585813522	2.298578262	279427	0.68246448	44.98056984	23.37218857	4.623212913	48.84859467	373.9211121	382.0924377	45635	248.9431305	462.59599	68.96144104	45.15119553
P81_task-rl_run-2_bold	0.005215118	0.017939323	0	27.83996999	1.14092799	1.034155003	0.378602396	28763.1875	0.344464935	270	63.98104265	2.452847934	2.261907195	2.69329994	2.403336667	0.0147482	-0.013060627	0.010317383	422	82	82	56	5.471307857	1	3.024390221	3.024390221	3	36.41068668	1.833929777	9.272517204	2.196682453	279492	0.658767819	44.02583065	22.60621643	4.339557055	49.76553726	369.0386658	377.0639954	45603	244.8485809	458.9947968	68.91585541	41.9954834
P81_task-rl_run-3_bold	0.003056137	0.026448355	0	28.78943749	1.074568429	0.966189698	0.37786715	28410.42188	0.352312472	288	68.2464455	2.482658651	2.28510526	2.72313736	2.439733333	0.0136066	-0.012677399	0.010483483	422	82	82	56	5.397097556	1	3.024390221	3.024390221	3	37.18347076	1.79879725	9.155023575	2.199052334	279566	0.67061615	43.35367584	22.24239159	4.527341458	49.42827988	366.8040466	375.5450439	45626	239.7950287	454.9567719	69.58201599	34.79298401
P81_task-rl_run-4_bold	0.004495284	0.014852552	0	21.87546884	1.085336582	1.008346462	0.377413812	29999.45313	0.210745014	164	38.86255924	2.423359771	2.240001953	2.653847359	2.37623	0.0333646	-0.012108556	0.011624929	422	82	82	56	5.52907347	1	3.024390221	3.024390221	3	37.51622284	1.798797131	8.971001625	2.12559247	279520	0.606635094	42.62322617	22.01581573	4.559827488	49.12436676	368.8091125	376.3009644	45522	247.0416016	457.4045319	68.05784607	48.49979019
P81_task-rest_bold	0.004523649	0.014102371	0	19.81582027	1.137811169	1.024699801	0.379129582	28798.27734	0.163247505	157	26.52027027	2.470302665	2.284718405	2.707282924	2.418906667	0.0196363	-0.012805536	0.011880759	592	82	82	56	5.447693235	1	3.024390221	3.024390221	3	36.28399026	1.790642738	9.215402603	2.170608044	279157	0.645270288	43.65033722	22.55666542	4.587631183	50.06786728	368.3051758	376.3260193	45907	245.810144	457.3165527	69.07913208	49.57288742
P08_task-rl_run-1_bold	0.00235955	0.014786357	0	22.72694812	1.074846845	0.957230487	0.401080016	15823.86035	0.173986898	149	35.30805687	2.449255281	2.225387436	2.653718408	2.46866	0.0148164	-0.014698735	0.020907247	422	82	82	56	4.633736633	1	3.024390221	3.024390221	3	28.34043146	2.511991978	12.18361187	2.62559247	278425	0.654028475	58.44786835	28.21170044	3.288038065	52.13698578	335.0087891	340.8317566	46613	192.81138	436.3166016	73.55361938	41.69748306
P08_task-rl_run-2_bold	0.002105118	0.007308429	0	21.85037899	1.138175415	1.001562903	0.403894905	15117.61035	0.156730176	126	29.85781991	2.419319	2.215230017	2.617813649	2.424913333	0.0401915	-0.016405055	0.025024243	422	82	82	56	4.532596975	1	3.024390221	3.024390221	3	26.98188685	2.511992216	12.68497181	2.680094957	278139	0.732227504	61.67796364	28.79310799	3.138867893	53.17869568	333.842041	339.8400574	46856	186.8163567	437.4549942	74.97609711	59.22726059
P08_task-rl_run-3_bold	0.001852322	0.00743483	0	20.58312343	1.131270503	1.008469244	0.404680198	14871.13965	0.151255197	139	32.93838863	2.435569188	2.229365098	2.632309133	2.445033333	0.0276791	-0.017272623	0.026932264	422	82	82	56	4.50137669	1	3.024390221	3.024390221	3	26.67748149	2.575230837	12.80311584	2.713270187	277979	0.72748816	62.62346306	28.66728973	3.170882034	53.32802963	334.8864441	341.4289246	47021	184.8412323	438.6137695	75.84908295	59.74845505
